VA_EXERCICIO;COD_IBGE;NO_ESTADO;SG_ESTADO;SG_DIMENSAO;NO_VERIFICACAO;PONTUACAO
2020;33;Rio de Janeiro;RJ;DIV;D4_00006;1
2020;23;Ceará;CE;DIV;D4_00006;1
2020;51;Mato Grosso;MT;DIV;D4_00006;1
2020;53;Distrito Federal;DF;DIV;D4_00006;1
2020;31;Minas Gerais;MG;DIV;D4_00006;1
2020;35;São Paulo;SP;DIV;D4_00006;0
2020;21;Maranhão;MA;DIV;D4_00006;0
2020;14;Roraima;RR;DIV;D4_00006;0
2020;16;Amapá;AP;DIV;D4_00006;0
2020;26;Pernambuco;PE;DIV;D4_00007;1
2020;50;Mato Grosso do Sul;MS;DIV;D4_00007;1
2020;11;Rondônia;RO;DIV;D4_00007;1
2020;32;Espírito Santo;ES;DIV;D4_00007;1
2020;41;Paraná;PR;DIV;D4_00007;1
2020;25;Paraíba;PB;DIV;D4_00007;1
2020;52;Goiás;GO;DIV;D4_00007;1
2020;17;Tocantins;TO;DIV;D4_00007;1
2020;13;Amazonas;AM;DIV;D4_00007;1
2020;42;Santa Catarina;SC;DIV;D4_00007;1
2020;43;Rio Grande do Sul;RS;DIV;D4_00007;1
2020;28;Sergipe;SE;DIV;D4_00007;1
2020;22;Piauí;PI;DIV;D4_00007;1
2020;24;Rio Grande do Norte;RN;DIV;D4_00007;1
2020;15;Pará;PA;DIV;D4_00007;1
2020;29;Bahia;BA;DIV;D4_00007;0
2020;12;Acre;AC;DIV;D4_00007;1
2020;27;Alagoas;AL;DIV;D4_00007;1
2020;33;Rio de Janeiro;RJ;DIV;D4_00007;1
2020;23;Ceará;CE;DIV;D4_00007;1
2020;51;Mato Grosso;MT;DIV;D4_00007;1
2020;53;Distrito Federal;DF;DIV;D4_00007;1
2020;31;Minas Gerais;MG;DIV;D4_00007;1
2020;35;São Paulo;SP;DIV;D4_00007;0
2020;21;Maranhão;MA;DIV;D4_00007;0
2020;14;Roraima;RR;DIV;D4_00007;0
2020;16;Amapá;AP;DIV;D4_00007;0
2020;26;Pernambuco;PE;DIV;D4_00008;1
2020;50;Mato Grosso do Sul;MS;DIV;D4_00008;1
2020;11;Rondônia;RO;DIV;D4_00008;1
2020;32;Espírito Santo;ES;DIV;D4_00008;1
2020;41;Paraná;PR;DIV;D4_00008;1
2020;25;Paraíba;PB;DIV;D4_00008;1
2020;52;Goiás;GO;DIV;D4_00008;1
2020;17;Tocantins;TO;DIV;D4_00008;1
2020;13;Amazonas;AM;DIV;D4_00008;1
2020;42;Santa Catarina;SC;DIV;D4_00008;1
2020;43;Rio Grande do Sul;RS;DIV;D4_00008;1
2020;28;Sergipe;SE;DIV;D4_00008;0
2020;22;Piauí;PI;DIV;D4_00008;1
2020;24;Rio Grande do Norte;RN;DIV;D4_00008;1
2020;15;Pará;PA;DIV;D4_00008;1
2020;29;Bahia;BA;DIV;D4_00008;1
2020;12;Acre;AC;DIV;D4_00008;1
2020;27;Alagoas;AL;DIV;D4_00008;1
2020;33;Rio de Janeiro;RJ;DIV;D4_00008;1
2020;23;Ceará;CE;DIV;D4_00008;1
2020;51;Mato Grosso;MT;DIV;D4_00008;1
2020;53;Distrito Federal;DF;DIV;D4_00008;1
2020;31;Minas Gerais;MG;DIV;D4_00008;1
2020;35;São Paulo;SP;DIV;D4_00008;1
2020;21;Maranhão;MA;DIV;D4_00008;0
2020;14;Roraima;RR;DIV;D4_00008;1
2020;16;Amapá;AP;DIV;D4_00008;1
2020;26;Pernambuco;PE;DIV;D4_00009;1
2020;50;Mato Grosso do Sul;MS;DIV;D4_00009;1
2020;11;Rondônia;RO;DIV;D4_00009;1
2020;32;Espírito Santo;ES;DIV;D4_00009;1
2020;41;Paraná;PR;DIV;D4_00009;1
2020;25;Paraíba;PB;DIV;D4_00009;1
2020;52;Goiás;GO;DIV;D4_00009;1
2020;17;Tocantins;TO;DIV;D4_00009;1
2020;13;Amazonas;AM;DIV;D4_00009;1
2020;42;Santa Catarina;SC;DIV;D4_00009;1
2020;43;Rio Grande do Sul;RS;DIV;D4_00009;0
2020;28;Sergipe;SE;DIV;D4_00009;1
2020;22;Piauí;PI;DIV;D4_00009;1
2020;24;Rio Grande do Norte;RN;DIV;D4_00009;1
2020;15;Pará;PA;DIV;D4_00009;1
2020;29;Bahia;BA;DIV;D4_00009;1
2020;12;Acre;AC;DIV;D4_00009;1
2020;27;Alagoas;AL;DIV;D4_00009;1
2020;33;Rio de Janeiro;RJ;DIV;D4_00009;0
2020;23;Ceará;CE;DIV;D4_00009;1
2020;51;Mato Grosso;MT;DIV;D4_00009;0
2020;53;Distrito Federal;DF;DIV;D4_00009;0
2020;31;Minas Gerais;MG;DIV;D4_00009;1
2020;35;São Paulo;SP;DIV;D4_00009;1
2020;21;Maranhão;MA;DIV;D4_00009;1
2020;14;Roraima;RR;DIV;D4_00009;1
2020;16;Amapá;AP;DIV;D4_00009;0
2020;26;Pernambuco;PE;DIV;D4_00011;1
2020;50;Mato Grosso do Sul;MS;DIV;D4_00011;1
2020;11;Rondônia;RO;DIV;D4_00011;1
2020;32;Espírito Santo;ES;DIV;D4_00011;1
2020;41;Paraná;PR;DIV;D4_00011;1
2020;25;Paraíba;PB;DIV;D4_00011;1
2020;52;Goiás;GO;DIV;D4_00011;1
2020;17;Tocantins;TO;DIV;D4_00011;1
2020;13;Amazonas;AM;DIV;D4_00011;1
2020;42;Santa Catarina;SC;DIV;D4_00011;1
2020;43;Rio Grande do Sul;RS;DIV;D4_00011;1
2020;28;Sergipe;SE;DIV;D4_00011;1
2020;22;Piauí;PI;DIV;D4_00011;1
2020;24;Rio Grande do Norte;RN;DIV;D4_00011;1
2020;15;Pará;PA;DIV;D4_00011;1
2020;29;Bahia;BA;DIV;D4_00011;1
2020;12;Acre;AC;DIV;D4_00011;1
2020;27;Alagoas;AL;DIV;D4_00011;1
2020;33;Rio de Janeiro;RJ;DIV;D4_00011;1
2020;23;Ceará;CE;DIV;D4_00011;1
2020;51;Mato Grosso;MT;DIV;D4_00011;1
2020;53;Distrito Federal;DF;DIV;D4_00011;1
2020;31;Minas Gerais;MG;DIV;D4_00011;1
2020;35;São Paulo;SP;DIV;D4_00011;1
2020;21;Maranhão;MA;DIV;D4_00011;1
2020;14;Roraima;RR;DIV;D4_00011;1
2020;16;Amapá;AP;DIV;D4_00011;1
2020;26;Pernambuco;PE;DIV;D4_00013;1
2020;50;Mato Grosso do Sul;MS;DIV;D4_00013;1
2020;11;Rondônia;RO;DIV;D4_00013;1
2020;32;Espírito Santo;ES;DIV;D4_00013;1
2020;41;Paraná;PR;DIV;D4_00013;1
2020;25;Paraíba;PB;DIV;D4_00013;1
2020;52;Goiás;GO;DIV;D4_00013;1
2020;17;Tocantins;TO;DIV;D4_00013;1
2020;13;Amazonas;AM;DIV;D4_00013;1
2020;42;Santa Catarina;SC;DIV;D4_00013;1
2020;43;Rio Grande do Sul;RS;DIV;D4_00013;1
2020;28;Sergipe;SE;DIV;D4_00013;1
2020;22;Piauí;PI;DIV;D4_00013;1
2020;24;Rio Grande do Norte;RN;DIV;D4_00013;1
2020;15;Pará;PA;DIV;D4_00013;1
2020;29;Bahia;BA;DIV;D4_00013;1
2020;12;Acre;AC;DIV;D4_00013;1
2020;27;Alagoas;AL;DIV;D4_00013;1
2020;33;Rio de Janeiro;RJ;DIV;D4_00013;1
2020;23;Ceará;CE;DIV;D4_00013;1
2020;51;Mato Grosso;MT;DIV;D4_00013;0
2020;53;Distrito Federal;DF;DIV;D4_00013;0
2020;31;Minas Gerais;MG;DIV;D4_00013;1
2020;35;São Paulo;SP;DIV;D4_00013;1
2020;21;Maranhão;MA;DIV;D4_00013;1
2020;14;Roraima;RR;DIV;D4_00013;0
2020;16;Amapá;AP;DIV;D4_00013;1
2020;26;Pernambuco;PE;DIV;D4_00015;1
2020;50;Mato Grosso do Sul;MS;DIV;D4_00015;1
2020;11;Rondônia;RO;DIV;D4_00015;1
2020;32;Espírito Santo;ES;DIV;D4_00015;1
2020;41;Paraná;PR;DIV;D4_00015;1
2020;25;Paraíba;PB;DIV;D4_00015;1
2020;52;Goiás;GO;DIV;D4_00015;1
2020;17;Tocantins;TO;DIV;D4_00015;1
2020;13;Amazonas;AM;DIV;D4_00015;1
2020;42;Santa Catarina;SC;DIV;D4_00015;1
2020;43;Rio Grande do Sul;RS;DIV;D4_00015;1
2020;28;Sergipe;SE;DIV;D4_00015;1
2020;22;Piauí;PI;DIV;D4_00015;1
2020;24;Rio Grande do Norte;RN;DIV;D4_00015;1
2020;15;Pará;PA;DIV;D4_00015;1
2020;29;Bahia;BA;DIV;D4_00015;1
2020;12;Acre;AC;DIV;D4_00015;1
2020;27;Alagoas;AL;DIV;D4_00015;1
2020;33;Rio de Janeiro;RJ;DIV;D4_00015;1
2020;23;Ceará;CE;DIV;D4_00015;1
2020;51;Mato Grosso;MT;DIV;D4_00015;1
2020;53;Distrito Federal;DF;DIV;D4_00015;0
2020;31;Minas Gerais;MG;DIV;D4_00015;0
2020;35;São Paulo;SP;DIV;D4_00015;1
2020;21;Maranhão;MA;DIV;D4_00015;0
2020;14;Roraima;RR;DIV;D4_00015;1
2020;16;Amapá;AP;DIV;D4_00015;1
2020;26;Pernambuco;PE;DIV;D4_00017;1
2020;50;Mato Grosso do Sul;MS;DIV;D4_00017;1
2020;11;Rondônia;RO;DIV;D4_00017;1
2020;32;Espírito Santo;ES;DIV;D4_00017;1
2020;41;Paraná;PR;DIV;D4_00017;0
2020;25;Paraíba;PB;DIV;D4_00017;0
2020;52;Goiás;GO;DIV;D4_00017;1
2020;17;Tocantins;TO;DIV;D4_00017;0
2020;13;Amazonas;AM;DIV;D4_00017;1
2020;42;Santa Catarina;SC;DIV;D4_00017;0
2020;43;Rio Grande do Sul;RS;DIV;D4_00017;0
2020;28;Sergipe;SE;DIV;D4_00017;0
2020;22;Piauí;PI;DIV;D4_00017;0
2020;24;Rio Grande do Norte;RN;DIV;D4_00017;0
2020;15;Pará;PA;DIV;D4_00017;1
2020;29;Bahia;BA;DIV;D4_00017;1
2020;12;Acre;AC;DIV;D4_00017;1
2020;27;Alagoas;AL;DIV;D4_00017;1
2020;33;Rio de Janeiro;RJ;DIV;D4_00017;1
2020;23;Ceará;CE;DIV;D4_00017;0
2020;51;Mato Grosso;MT;DIV;D4_00017;1
2020;53;Distrito Federal;DF;DIV;D4_00017;1
2020;31;Minas Gerais;MG;DIV;D4_00017;0
2020;35;São Paulo;SP;DIV;D4_00017;1
2020;21;Maranhão;MA;DIV;D4_00017;0
2020;14;Roraima;RR;DIV;D4_00017;0
2020;16;Amapá;AP;DIV;D4_00017;0
2020;26;Pernambuco;PE;DIV;D4_00019;1
2020;50;Mato Grosso do Sul;MS;DIV;D4_00019;1
2020;11;Rondônia;RO;DIV;D4_00019;1
2020;32;Espírito Santo;ES;DIV;D4_00019;1
2020;41;Paraná;PR;DIV;D4_00019;1
2020;25;Paraíba;PB;DIV;D4_00019;1
2020;52;Goiás;GO;DIV;D4_00019;1
2020;17;Tocantins;TO;DIV;D4_00019;1
2020;13;Amazonas;AM;DIV;D4_00019;1
2020;42;Santa Catarina;SC;DIV;D4_00019;1
2020;43;Rio Grande do Sul;RS;DIV;D4_00019;1
2020;28;Sergipe;SE;DIV;D4_00019;1
2020;22;Piauí;PI;DIV;D4_00019;1
2020;24;Rio Grande do Norte;RN;DIV;D4_00019;1
2020;15;Pará;PA;DIV;D4_00019;1
2020;29;Bahia;BA;DIV;D4_00019;1
2020;12;Acre;AC;DIV;D4_00019;1
2020;27;Alagoas;AL;DIV;D4_00019;1
2020;33;Rio de Janeiro;RJ;DIV;D4_00019;1
2020;23;Ceará;CE;DIV;D4_00019;1
2020;51;Mato Grosso;MT;DIV;D4_00019;1
2020;53;Distrito Federal;DF;DIV;D4_00019;1
2020;31;Minas Gerais;MG;DIV;D4_00019;1
2020;35;São Paulo;SP;DIV;D4_00019;0
2020;21;Maranhão;MA;DIV;D4_00019;0
2020;14;Roraima;RR;DIV;D4_00019;0
2020;16;Amapá;AP;DIV;D4_00019;0
2020;26;Pernambuco;PE;DIV;D4_00020;1
2020;50;Mato Grosso do Sul;MS;DIV;D4_00020;1
2020;11;Rondônia;RO;DIV;D4_00020;1
2020;32;Espírito Santo;ES;DIV;D4_00020;1
2020;41;Paraná;PR;DIV;D4_00020;1
2020;25;Paraíba;PB;DIV;D4_00020;1
2020;52;Goiás;GO;DIV;D4_00020;0
2020;17;Tocantins;TO;DIV;D4_00020;1
2020;13;Amazonas;AM;DIV;D4_00020;1
2020;42;Santa Catarina;SC;DIV;D4_00020;1
2020;43;Rio Grande do Sul;RS;DIV;D4_00020;1
2020;28;Sergipe;SE;DIV;D4_00020;1
2020;22;Piauí;PI;DIV;D4_00020;1
2020;24;Rio Grande do Norte;RN;DIV;D4_00020;0
2020;15;Pará;PA;DIV;D4_00020;1
2020;29;Bahia;BA;DIV;D4_00020;0
2020;12;Acre;AC;DIV;D4_00020;1
2020;27;Alagoas;AL;DIV;D4_00020;1
2020;33;Rio de Janeiro;RJ;DIV;D4_00020;0
2020;23;Ceará;CE;DIV;D4_00020;0
2020;51;Mato Grosso;MT;DIV;D4_00020;1
2020;53;Distrito Federal;DF;DIV;D4_00020;0
2020;31;Minas Gerais;MG;DIV;D4_00020;0
2020;35;São Paulo;SP;DIV;D4_00020;0
2020;21;Maranhão;MA;DIV;D4_00020;0
2020;14;Roraima;RR;DIV;D4_00020;1
2020;16;Amapá;AP;DIV;D4_00020;0
2020;26;Pernambuco;PE;DIV;D4_00021;1
2020;50;Mato Grosso do Sul;MS;DIV;D4_00021;1
2020;11;Rondônia;RO;DIV;D4_00021;1
2020;32;Espírito Santo;ES;DIV;D4_00021;1
2020;41;Paraná;PR;DIV;D4_00021;1
2020;25;Paraíba;PB;DIV;D4_00021;1
2020;52;Goiás;GO;DIV;D4_00021;0
2020;17;Tocantins;TO;DIV;D4_00021;1
2020;13;Amazonas;AM;DIV;D4_00021;0
2020;42;Santa Catarina;SC;DIV;D4_00021;1
2020;43;Rio Grande do Sul;RS;DIV;D4_00021;0
2020;28;Sergipe;SE;DIV;D4_00021;1
2020;22;Piauí;PI;DIV;D4_00021;1
2020;24;Rio Grande do Norte;RN;DIV;D4_00021;1
2020;15;Pará;PA;DIV;D4_00021;1
2020;29;Bahia;BA;DIV;D4_00021;0
2020;12;Acre;AC;DIV;D4_00021;1
2020;27;Alagoas;AL;DIV;D4_00021;1
2020;33;Rio de Janeiro;RJ;DIV;D4_00021;0
2020;23;Ceará;CE;DIV;D4_00021;0
2020;51;Mato Grosso;MT;DIV;D4_00021;0
2020;53;Distrito Federal;DF;DIV;D4_00021;0
2020;31;Minas Gerais;MG;DIV;D4_00021;0
2020;35;São Paulo;SP;DIV;D4_00021;1
2020;21;Maranhão;MA;DIV;D4_00021;0
2020;14;Roraima;RR;DIV;D4_00021;0
2020;16;Amapá;AP;DIV;D4_00021;0
2020;26;Pernambuco;PE;DIV;D4_00023;1
2020;50;Mato Grosso do Sul;MS;DIV;D4_00023;1
2020;11;Rondônia;RO;DIV;D4_00023;1
2020;32;Espírito Santo;ES;DIV;D4_00023;1
2020;41;Paraná;PR;DIV;D4_00023;1
2020;25;Paraíba;PB;DIV;D4_00023;1
2020;52;Goiás;GO;DIV;D4_00023;1
2020;17;Tocantins;TO;DIV;D4_00023;1
2020;13;Amazonas;AM;DIV;D4_00023;1
2020;42;Santa Catarina;SC;DIV;D4_00023;1
2020;43;Rio Grande do Sul;RS;DIV;D4_00023;1
2020;28;Sergipe;SE;DIV;D4_00023;1
2020;22;Piauí;PI;DIV;D4_00023;1
2020;24;Rio Grande do Norte;RN;DIV;D4_00023;1
2020;15;Pará;PA;DIV;D4_00023;1
2020;29;Bahia;BA;DIV;D4_00023;0
2020;12;Acre;AC;DIV;D4_00023;1
2020;27;Alagoas;AL;DIV;D4_00023;1
2020;33;Rio de Janeiro;RJ;DIV;D4_00023;1
2020;23;Ceará;CE;DIV;D4_00023;0
2020;51;Mato Grosso;MT;DIV;D4_00023;1
2020;53;Distrito Federal;DF;DIV;D4_00023;1
2020;31;Minas Gerais;MG;DIV;D4_00023;0
2020;35;São Paulo;SP;DIV;D4_00023;1
2020;21;Maranhão;MA;DIV;D4_00023;1
2020;14;Roraima;RR;DIV;D4_00023;1
2020;16;Amapá;AP;DIV;D4_00023;1
2020;26;Pernambuco;PE;DIV;D4_00025;1
2020;50;Mato Grosso do Sul;MS;DIV;D4_00025;1
2020;11;Rondônia;RO;DIV;D4_00025;1
2020;32;Espírito Santo;ES;DIV;D4_00025;0
2020;41;Paraná;PR;DIV;D4_00025;1
2020;25;Paraíba;PB;DIV;D4_00025;1
2020;52;Goiás;GO;DIV;D4_00025;1
2020;17;Tocantins;TO;DIV;D4_00025;1
2020;13;Amazonas;AM;DIV;D4_00025;1
2020;42;Santa Catarina;SC;DIV;D4_00025;1
2020;43;Rio Grande do Sul;RS;DIV;D4_00025;1
2020;28;Sergipe;SE;DIV;D4_00025;1
2020;22;Piauí;PI;DIV;D4_00025;1
2020;24;Rio Grande do Norte;RN;DIV;D4_00025;0
2020;15;Pará;PA;DIV;D4_00025;1
2020;29;Bahia;BA;DIV;D4_00025;1
2020;12;Acre;AC;DIV;D4_00025;0
2020;27;Alagoas;AL;DIV;D4_00025;1
2020;33;Rio de Janeiro;RJ;DIV;D4_00025;0
2020;23;Ceará;CE;DIV;D4_00025;0
2020;51;Mato Grosso;MT;DIV;D4_00025;1
2020;53;Distrito Federal;DF;DIV;D4_00025;0
2020;31;Minas Gerais;MG;DIV;D4_00025;0
2020;35;São Paulo;SP;DIV;D4_00025;0
2020;21;Maranhão;MA;DIV;D4_00025;0
2020;14;Roraima;RR;DIV;D4_00025;0
2020;16;Amapá;AP;DIV;D4_00025;0
2020;26;Pernambuco;PE;DIV;D4_00026;1
2020;50;Mato Grosso do Sul;MS;DIV;D4_00026;1
2020;11;Rondônia;RO;DIV;D4_00026;1
2020;32;Espírito Santo;ES;DIV;D4_00026;0
2020;41;Paraná;PR;DIV;D4_00026;1
2020;25;Paraíba;PB;DIV;D4_00026;1
2020;52;Goiás;GO;DIV;D4_00026;1
2020;17;Tocantins;TO;DIV;D4_00026;0
2020;13;Amazonas;AM;DIV;D4_00026;0
2020;42;Santa Catarina;SC;DIV;D4_00026;0
2020;43;Rio Grande do Sul;RS;DIV;D4_00026;0
2020;28;Sergipe;SE;DIV;D4_00026;1
2020;22;Piauí;PI;DIV;D4_00026;0
2020;24;Rio Grande do Norte;RN;DIV;D4_00026;0
2020;15;Pará;PA;DIV;D4_00026;0
2020;29;Bahia;BA;DIV;D4_00026;1
2020;12;Acre;AC;DIV;D4_00026;0
2020;27;Alagoas;AL;DIV;D4_00026;0
2020;33;Rio de Janeiro;RJ;DIV;D4_00026;0
2020;23;Ceará;CE;DIV;D4_00026;0
2020;51;Mato Grosso;MT;DIV;D4_00026;1
2020;53;Distrito Federal;DF;DIV;D4_00026;0
2020;31;Minas Gerais;MG;DIV;D4_00026;0
2020;35;São Paulo;SP;DIV;D4_00026;0
2020;21;Maranhão;MA;DIV;D4_00026;0
2020;14;Roraima;RR;DIV;D4_00026;0
2020;16;Amapá;AP;DIV;D4_00026;0
2021;11;Rondônia;RO;DI;D1_00001;1
2021;12;Acre;AC;DI;D1_00001;1
2021;13;Amazonas;AM;DI;D1_00001;1
2021;14;Roraima;RR;DI;D1_00001;1
2021;15;Pará;PA;DI;D1_00001;1
2021;16;Amapá;AP;DI;D1_00001;1
2021;17;Tocantins;TO;DI;D1_00001;1
2021;21;Maranhão;MA;DI;D1_00001;1
2021;22;Piauí;PI;DI;D1_00001;1
2021;23;Ceará;CE;DI;D1_00001;1
2021;24;Rio Grande do Norte;RN;DI;D1_00001;1
2021;25;Paraíba;PB;DI;D1_00001;1
2021;26;Pernambuco;PE;DI;D1_00001;1
2021;27;Alagoas;AL;DI;D1_00001;1
2021;28;Sergipe;SE;DI;D1_00001;1
2021;29;Bahia;BA;DI;D1_00001;1
2021;31;Minas Gerais;MG;DI;D1_00001;1
2021;32;Espírito Santo;ES;DI;D1_00001;1
2021;33;Rio de Janeiro;RJ;DI;D1_00001;1
2021;35;São Paulo;SP;DI;D1_00001;1
2021;41;Paraná;PR;DI;D1_00001;1
2021;42;Santa Catarina;SC;DI;D1_00001;1
2021;43;Rio Grande do Sul;RS;DI;D1_00001;1
2021;50;Mato Grosso do Sul;MS;DI;D1_00001;1
2021;51;Mato Grosso;MT;DI;D1_00001;1
2021;52;Goiás;GO;DI;D1_00001;1
2021;53;Distrito Federal;DF;DI;D1_00001;1
2021;11;Rondônia;RO;DI;D1_00002;1
2021;12;Acre;AC;DI;D1_00002;1
2021;13;Amazonas;AM;DI;D1_00002;1
2021;14;Roraima;RR;DI;D1_00002;1
2021;15;Pará;PA;DI;D1_00002;1
2021;16;Amapá;AP;DI;D1_00002;1
2021;17;Tocantins;TO;DI;D1_00002;1
2021;21;Maranhão;MA;DI;D1_00002;1
2021;22;Piauí;PI;DI;D1_00002;1
2021;23;Ceará;CE;DI;D1_00002;1
2021;24;Rio Grande do Norte;RN;DI;D1_00002;1
2021;25;Paraíba;PB;DI;D1_00002;1
2021;26;Pernambuco;PE;DI;D1_00002;1
2021;27;Alagoas;AL;DI;D1_00002;1
2021;28;Sergipe;SE;DI;D1_00002;1
2021;29;Bahia;BA;DI;D1_00002;1
2021;31;Minas Gerais;MG;DI;D1_00002;1
2021;32;Espírito Santo;ES;DI;D1_00002;1
2021;33;Rio de Janeiro;RJ;DI;D1_00002;1
2021;35;São Paulo;SP;DI;D1_00002;1
2021;41;Paraná;PR;DI;D1_00002;1
2021;42;Santa Catarina;SC;DI;D1_00002;1
2021;43;Rio Grande do Sul;RS;DI;D1_00002;1
2021;50;Mato Grosso do Sul;MS;DI;D1_00002;1
2021;51;Mato Grosso;MT;DI;D1_00002;1
2021;52;Goiás;GO;DI;D1_00002;1
2021;53;Distrito Federal;DF;DI;D1_00002;1
2021;11;Rondônia;RO;DI;D1_00003;1
2021;12;Acre;AC;DI;D1_00003;1
2021;13;Amazonas;AM;DI;D1_00003;1
2021;14;Roraima;RR;DI;D1_00003;1
2021;15;Pará;PA;DI;D1_00003;1
2021;16;Amapá;AP;DI;D1_00003;1
2021;17;Tocantins;TO;DI;D1_00003;1
2021;21;Maranhão;MA;DI;D1_00003;1
2021;22;Piauí;PI;DI;D1_00003;1
2021;23;Ceará;CE;DI;D1_00003;1
2021;24;Rio Grande do Norte;RN;DI;D1_00003;1
2021;25;Paraíba;PB;DI;D1_00003;1
2021;26;Pernambuco;PE;DI;D1_00003;1
2021;27;Alagoas;AL;DI;D1_00003;1
2021;28;Sergipe;SE;DI;D1_00003;1
2021;29;Bahia;BA;DI;D1_00003;1
2021;31;Minas Gerais;MG;DI;D1_00003;1
2021;32;Espírito Santo;ES;DI;D1_00003;1
2021;33;Rio de Janeiro;RJ;DI;D1_00003;1
2021;35;São Paulo;SP;DI;D1_00003;1
2021;41;Paraná;PR;DI;D1_00003;1
2021;42;Santa Catarina;SC;DI;D1_00003;1
2021;43;Rio Grande do Sul;RS;DI;D1_00003;1
2021;50;Mato Grosso do Sul;MS;DI;D1_00003;1
2021;51;Mato Grosso;MT;DI;D1_00003;1
2021;52;Goiás;GO;DI;D1_00003;1
2021;53;Distrito Federal;DF;DI;D1_00003;1
2021;11;Rondônia;RO;DI;D1_00004;1
2021;12;Acre;AC;DI;D1_00004;1
2021;13;Amazonas;AM;DI;D1_00004;1
2021;14;Roraima;RR;DI;D1_00004;1
2021;15;Pará;PA;DI;D1_00004;1
2021;16;Amapá;AP;DI;D1_00004;1
2021;17;Tocantins;TO;DI;D1_00004;1
2021;21;Maranhão;MA;DI;D1_00004;1
2021;22;Piauí;PI;DI;D1_00004;1
2021;23;Ceará;CE;DI;D1_00004;1
2021;24;Rio Grande do Norte;RN;DI;D1_00004;1
2021;25;Paraíba;PB;DI;D1_00004;1
2021;26;Pernambuco;PE;DI;D1_00004;1
2021;27;Alagoas;AL;DI;D1_00004;1
2021;28;Sergipe;SE;DI;D1_00004;1
2021;29;Bahia;BA;DI;D1_00004;1
2021;31;Minas Gerais;MG;DI;D1_00004;1
2021;32;Espírito Santo;ES;DI;D1_00004;1
2021;33;Rio de Janeiro;RJ;DI;D1_00004;1
2021;35;São Paulo;SP;DI;D1_00004;1
2021;41;Paraná;PR;DI;D1_00004;1
2021;42;Santa Catarina;SC;DI;D1_00004;1
2021;43;Rio Grande do Sul;RS;DI;D1_00004;1
2021;50;Mato Grosso do Sul;MS;DI;D1_00004;1
2021;51;Mato Grosso;MT;DI;D1_00004;1
2021;52;Goiás;GO;DI;D1_00004;1
2021;53;Distrito Federal;DF;DI;D1_00004;1
2021;11;Rondônia;RO;DI;D1_00005;1
2021;12;Acre;AC;DI;D1_00005;1
2021;13;Amazonas;AM;DI;D1_00005;1
2021;14;Roraima;RR;DI;D1_00005;1
2021;15;Pará;PA;DI;D1_00005;1
2021;16;Amapá;AP;DI;D1_00005;1
2021;17;Tocantins;TO;DI;D1_00005;1
2021;21;Maranhão;MA;DI;D1_00005;1
2021;22;Piauí;PI;DI;D1_00005;1
2021;23;Ceará;CE;DI;D1_00005;1
2021;24;Rio Grande do Norte;RN;DI;D1_00005;1
2021;25;Paraíba;PB;DI;D1_00005;1
2021;26;Pernambuco;PE;DI;D1_00005;1
2021;27;Alagoas;AL;DI;D1_00005;1
2021;28;Sergipe;SE;DI;D1_00005;1
2021;29;Bahia;BA;DI;D1_00005;1
2021;31;Minas Gerais;MG;DI;D1_00005;1
2021;32;Espírito Santo;ES;DI;D1_00005;1
2021;33;Rio de Janeiro;RJ;DI;D1_00005;1
2021;35;São Paulo;SP;DI;D1_00005;1
2021;41;Paraná;PR;DI;D1_00005;1
2021;42;Santa Catarina;SC;DI;D1_00005;1
2021;43;Rio Grande do Sul;RS;DI;D1_00005;1
2021;50;Mato Grosso do Sul;MS;DI;D1_00005;1
2021;51;Mato Grosso;MT;DI;D1_00005;1
2021;52;Goiás;GO;DI;D1_00005;1
2021;53;Distrito Federal;DF;DI;D1_00005;1
2021;11;Rondônia;RO;DI;D1_00006;1
2021;12;Acre;AC;DI;D1_00006;1
2021;13;Amazonas;AM;DI;D1_00006;1
2021;14;Roraima;RR;DI;D1_00006;0,833
2021;15;Pará;PA;DI;D1_00006;1
2021;16;Amapá;AP;DI;D1_00006;1
2021;17;Tocantins;TO;DI;D1_00006;1
2021;21;Maranhão;MA;DI;D1_00006;0,833
2021;22;Piauí;PI;DI;D1_00006;1
2021;23;Ceará;CE;DI;D1_00006;1
2021;24;Rio Grande do Norte;RN;DI;D1_00006;0,833
2021;25;Paraíba;PB;DI;D1_00006;1
2021;26;Pernambuco;PE;DI;D1_00006;1
2021;27;Alagoas;AL;DI;D1_00006;1
2021;28;Sergipe;SE;DI;D1_00006;1
2021;29;Bahia;BA;DI;D1_00006;1
2021;31;Minas Gerais;MG;DI;D1_00006;1
2021;32;Espírito Santo;ES;DI;D1_00006;0,833
2021;33;Rio de Janeiro;RJ;DI;D1_00006;1
2021;35;São Paulo;SP;DI;D1_00006;0,833
2021;41;Paraná;PR;DI;D1_00006;1
2021;42;Santa Catarina;SC;DI;D1_00006;1
2021;43;Rio Grande do Sul;RS;DI;D1_00006;1
2021;50;Mato Grosso do Sul;MS;DI;D1_00006;1
2021;51;Mato Grosso;MT;DI;D1_00006;0,833
2021;52;Goiás;GO;DI;D1_00006;1
2021;53;Distrito Federal;DF;DI;D1_00006;0,833
2021;11;Rondônia;RO;DI;D1_00007;1
2021;12;Acre;AC;DI;D1_00007;1
2021;13;Amazonas;AM;DI;D1_00007;1
2021;14;Roraima;RR;DI;D1_00007;1
